text,label
"She represented to her sister, as forcibly as possible, what she felt on the subject, and had soon the pleasure of seeing its happy effect. Jane’s temper was not desponding; and she was gradually led to hope, though the diffidence of affection sometimes overcame the hope, that Bingley would return to Netherfield, and answer every wish of her heart.",romantic
"Charlotte assured her friend of her satisfaction in being useful, and that it amply repaid her for the little sacrifice of her time. This was very amiable; but Charlotte’s kindness extended farther than Elizabeth had any conception of:--its object was nothing less than to secure her from any return of Mr. Collins’s addresses, by engaging them towards herself. Such was Miss Lucas’s scheme; and appearances were so favourable, that when they parted at night, she would have felt almost sure of success if he had not been to leave Hertfordshire so very soon. But here she did injustice to the fire and independence of his character; for it led him to escape out of Longbourn House the next morning with admirable slyness, and hasten to Lucas Lodge to throw himself at her feet. He was anxious to avoid the notice of his cousins, from a conviction that, if they saw him depart, they could not fail to conjecture his design, and he was not willing to have the attempt known till its success could be kn",romantic
"excited before, how many years longer Mr. Bennet was likely to live; and Sir William gave it as his decided opinion, that whenever Mr. Collins should be in possession of the Longbourn estate, it would be highly expedient that both he and his wife should make their appearance at St. James’s. The whole family in short were properly overjoyed on the occasion. The younger girls formed hopes of _coming out_ a year or two sooner than they might otherwise have done; and the boys were relieved from their apprehension of Charlotte’s dying an old maid. Charlotte herself was tolerably composed. She had gained her point, and had time to consider of it. Her reflections were in general satisfactory. Mr. Collins, to be sure, was neither sensible nor agreeable: his society was irksome, and his attachment to her must be imaginary. But still he would be her husband. Without thinking highly either of men or of matrimony, marriage had always been her object: it was the only honourable provision for well-e",romantic
"The possibility of Mr. Collins’s fancying himself in love with her friend had once occurred to Elizabeth within the last day or two: but that Charlotte could encourage him seemed almost as far from possibility as that she could encourage him herself; and her astonishment was consequently so great as to overcome at first the bounds of decorum, and she could not help crying out,--",romantic
"Jane had sent Caroline an early answer to her letter, and was counting the days till she might reasonably hope to hear again. The promised letter of thanks from Mr. Collins arrived on Tuesday, addressed to their father, and written with all the solemnity of gratitude which a twelve-month’s abode in the family might have prompted. After discharging his conscience on that head, he proceeded to inform them, with many rapturous expressions, of his happiness in having obtained the affection of their amiable neighbour, Miss Lucas, and then explained that it was merely with the view of enjoying her society that he had been so ready to close with their kind wish of seeing him again at Longbourn, whither he hoped to be able to return on Monday fortnight; for Lady Catherine, he added, so heartily approved his marriage, that she wished it to take place as soon as possible, which he trusted would be an unanswerable argument with his amiable Charlotte to name an early day for making him the happies",romantic
"Mr. Collins’s return into Hertfordshire was no longer a matter of pleasure to Mrs. Bennet. On the contrary, she was as much disposed to complain of it as her husband. It was very strange that he should come to Longbourn instead of to Lucas Lodge; it was also very inconvenient and exceedingly troublesome. She hated having visitors in the house while her health was so indifferent, and lovers were of all people the most disagreeable. Such were the gentle murmurs of Mrs. Bennet, and they gave way only to the greater distress of Mr. Bingley’s continued absence.",romantic
"Even Elizabeth began to fear--not that Bingley was indifferent--but that his sisters would be successful in keeping him away. Unwilling as she was to admit an idea so destructive to Jane’s happiness, and so dishonourable to the stability of her lover, she could not prevent its frequently recurring. The united efforts of his two unfeeling sisters, and of his overpowering friend, assisted by the attractions of Miss Darcy and the amusements of London, might be too much, she feared, for the strength of his attachment.",romantic
"Mr. Collins returned most punctually on the Monday fortnight, but his reception at Longbourn was not quite so gracious as it had been on his first introduction. He was too happy, however, to need much attention; and, luckily for the others, the business of love-making relieved them from a great deal of his company. The chief of every day was spent by him at Lucas Lodge, and he sometimes returned to Longbourn only in time to make an apology for his absence before the family went to bed.",romantic
"Elizabeth, to whom Jane very soon communicated the chief of all this, heard it in silent indignation. Her heart was divided between concern for her sister and resentment against all others. To Caroline’s assertion of her brother’s being partial to Miss Darcy, she paid no credit. That he was really fond of Jane, she doubted no more than she had ever done; and much as she had always been disposed to like him, she could not think without anger, hardly without contempt, on that easiness of temper, that want of proper resolution, which now made him the slave of his designing friends, and led him to sacrifice his own happiness to the caprice of their inclinations. Had his own happiness, however, been the only sacrifice, he might have been allowed to sport with it in whatever manner he thought best; but her sister’s was involved in it, as she thought he must be sensible himself. It was a subject, in short, on which reflection would be long indulged, and must be unavailing. She could think of ",romantic
"AS A TRIBUTE TO HIS GIFT OF VIVID HISTORIC NARRATION WHICH WAS THE DELIGHT OF MY CHILDHOOD, I INSCRIBE THIS ROMANCE TO THE MEMORY OF MY DEAR FATHER.",romantic
"Venice, with her life and glory but a memory, is still the _citta nobilissima_,--a city of moods,--all beautiful to the beauty-lover, all mystic to the dreamer; between the wonderful blue of the water and the sky she floats like a mirage--visionary--unreal--and under the spell of her fascination we are not critics, but lovers. We see the pathos, not the scars of her desolation, and the splendor of her past is too much a part of her to be forgotten, though the gold is dim upon her palace-fronts, and the sheen of her precious marbles has lost its bloom, and the colors of the laughing Giorgione have faded like his smile.",romantic
"His splendid gift, the masterpiece of Titian, had been fitted into the polished marble framework over the great altar, and never had the master so excelled himself as in this glorious ""Assumption."" The beauty, the power, the persuasive sense of motion in the figure of the Madonna, which seemed divinely upborne,--the loveliness of the infant cherubs, the group of the Apostles solemnly attesting the mysterious event,--were singularly and inimitably impressive, full of aspiration and faith, compelling the serious recognition of the sacredness and greatness of the Christian mystery.",romantic
"He was conscious of repeating the words for his own encouragement, with a heart less brave than he could have wished. But the information was pleasantly echoed about, as the ranks of the Servi parted and an old man, with a face full of benignity, came forward, holding the hand of a boy with blue eyes and light hair, who walked timidly with him to the pulpit on the left, where the older man encouraged the shrinking disputant to mount the stair.",romantic
"""Pierino!"" broke from the mother, in a tone of quick emotion, as she saw her boy for the first time in the dress of his order, which thrust, as it were, the claims of her motherhood quite away; it was so soon to surrender all the beautiful romance of mother and child, so soon to have done with the joy of watching the development which had long outstripped her leadership, so soon to consent to the absolute parting of the ways!",romantic
"The good Fra Giulio, turning back from the pulpit stairs, saw the faces of the two whose hearts were hanging on the words of the child; he went directly to them and sat down beside Donna Isabella, for he had a tender heart and he guessed her trouble. ""I also,"" he said, leaning over her and speaking low, ""I also love the boy, and while I live will I care for him. He shall lack for nothing.""",romantic
